id,Title,Year,Rating,Genre,Director,Writer,Cast,Language,Country,Type
2706322,A Mouth Is a Mouth,2013,TV-MA,"Crime, Drama",Allen Coulter,"Ann Biderman, Ann Biderman (creator)","Liev Schreiber, Paula Malcomson, Eddie Marsan, Dash Mihok",English,USA,episode
3114780,Acres of Diamonds,2013,TV-MA,"Crime, Drama, History",Allen Coulter,"Terence Winter (created by), Terence Winter, Nelson Johnson (book), Cristine Chambers (staff writer)","Steve Buscemi, Kelly Macdonald, Michael Shannon, Shea Whigham",English,USA,episode
3220252,The North Star,2013,TV-MA,"Crime, Drama, History",Allen Coulter,"Terence Winter (created by), Eric Overmyer, Howard Korder, Nelson Johnson (book), Cristine Chambers (staff writer)","Steve Buscemi, Kelly Macdonald, Michael Shannon, Shea Whigham",English,USA,episode
3220260,Havre de Grace,2013,TV-MA,"Crime, Drama, History",Allen Coulter,"Terence Winter (created by), Howard Korder, Nelson Johnson (book)","Steve Buscemi, Kelly Macdonald, Michael Shannon, Shea Whigham",English,USA,episode
1235522,Broken City,2013,R,"Crime, Drama, Thriller",Allen Hughes,Brian Tucker,"Mark Wahlberg, Russell Crowe, Catherine Zeta-Jones, Jeffrey Wright","English, Spanish",USA,movie
3265726,Pilot,2014,TV-14,"Action, Crime, Drama",Allen Hughes,"Chris Morgan (created by), Chris Morgan","Ramon Rodriguez, Jay Hernandez, RZA, Sung Kang",English,USA,episode
2591694,The Red Barn,2013,TV-14,"Crime, Drama, Mystery",Allison Anders,"Bruno Heller (created by), Tom Szentgyorgyi","Simon Baker, Robin Tunney, Tim Kang, Owain Yeoman",English,USA,episode
3091304,The Dog,2013,Not Rated,Documentary,"Allison Berg, Frank Keraudren",N/A,"John Wojtowicz, Carmen Bifulco, Jeremy Bowker, Liz Debbie Eden",English,USA,movie
2747064,Masquerade,2013,TV-PG,"Drama, Mystery, Thriller",Allison Liddi-Brown,"Mike Kelley (created by), Sunil Nayar, JaSheika Ashel James","Madeleine Stowe, Emily VanCamp, Gabriel Mann, Henry Czerny",English,USA,episode
3261936,Control,2013,TV-PG,"Drama, Mystery, Thriller",Allison Liddi-Brown,"Mike Kelley (created by), Ted Sullivan, Joe Fazzio (executive story editor), Ted Sullivan (executive story editor)","Madeleine Stowe, Emily VanCamp, Gabriel Mann, Henry Czerny",English,USA,episode
3272332,Hau'oli La Ho'omoaika'i,2013,TV-PG,"Action, Crime, Drama",Allison Liddi-Brown,"Peter M. Lenkov (developed by), Alex Kurtzman (developed by), Roberto Orci (developed by), Leonard Freeman (creator), Eric Guggenheim, Moira Kirland","Alex O'Loughlin, Scott Caan, Daniel Dae Kim, Grace Park",English,USA,episode
3394974,The Ghost in the Killer,2014,TV-14,"Comedy, Crime, Drama",Allison Liddi-Brown,"Hart Hanson (created by), Kathy Reichs (inspiration), Nkechi Okoro","Emily Deschanel, David Boreanaz, Michaela Conlin, Tamara Taylor",English,USA,episode
4035980,The State of the Union,2014,TV-14,"Drama, Thriller",Allison Liddi-Brown,"Shonda Rhimes (created by), Heather Mitchell","Kerry Washington, Scott Foley, Darby Stanchfield, Katie Lowes",English,USA,episode
3361972,Slavery Out of the Shadows: Spotlight on Human Trafficking,2013,Not Rated,"Documentary, Short",Allison Smith,Allison Smith,N/A,English,USA,movie
3223564,The Rescue,2014,TV-14,"Action, Sci-Fi",Alrick Riley,"Michael Seitzman (creator), Barry O'Brien, John Dixon (novel), Pam Davis","Josh Holloway, Meghan Ory, John Billingsley, P.J. Byrne",English,USA,episode
3364000,Size Matters,2014,TV-14,"Action, Sci-Fi",Alrick Riley,"Michael Seitzman (creator), Shintaro Shimosawa, John Dixon (novel)","Josh Holloway, Meghan Ory, John Billingsley, P.J. Byrne",English,USA,episode
3234630,In God's Hands,2014,TV-PG,Musical,Alvin Moore Jr.,N/A,"Omar Gooding, Cynthia Kaye McWilliams, Thomas Mikal Ford, Markeith Coleman",English,USA,movie
3234082,12/12/2012,2013,R,Documentary,Amir Bar-Lev,N/A,"Jon Bon Jovi, Eric Clapton, Roger Daltrey, Michael Dempsey",English,USA,movie
1706598,Every Secret Thing,2014,R,"Crime, Drama",Amy Berg,"Nicole Holofcener (screenplay), Laura Lippman (novel)","Diane Lane, Elizabeth Banks, Dakota Fanning, Danielle Macdonald",English,USA,movie
2391662,Hush Hush,2013,TV-14,"Comedy, Romance",Amy Heckerling,"Candace Bushnell (novels), Amy Harris (developer), Marc Halsey","AnnaSophia Robb, Austin Butler, Ellen Wong, Katie Findlay",English,USA,episode
3171854,Express Yourself,2013,TV-14,"Comedy, Romance",Amy Heckerling,"Candace Bushnell (novels), Amy Harris (developer), Jessica O'Toole, Amy Rardin","AnnaSophia Robb, Austin Butler, Lindsey Gort, Ellen Wong",English,USA,episode
2386502,A Long Way Off,2014,PG,"Drama, Family, Romance","Andreas Wilcken Jr., Michael Davis, John Errington","Jon Macy, Gerald McGlothlin","Robert Davi, Edie McClurg, John Diehl, Robert Amaya",English,USA,movie
2733692,Snow Angels,2013,TV-14,"Crime, Drama, Mystery",Andrew Bernstein,"Robert Doherty (created by), Jason Tracey","Jonny Lee Miller, Lucy Liu, Jon Michael Hill, Aidan Quinn",English,USA,episode
3400154,Delivery Disaster,2013,Not Rated,Short,Andrew Blizzard,N/A,"Robby Radle, John Ciurczak, Roman Castro, Alec Matthews",English,USA,movie
2937254,Intramural,2014,R,"Comedy, Sport",Andrew Disney,Bradley Jackson,"Jake Lacy, Nikki Reed, Kate McKinnon, Beck Bennett",English,USA,movie
3014666,Moms' Night Out,2014,PG,Comedy,"Andrew Erwin, Jon Erwin","Jon Erwin, Andrea Gyertson Nasfell","Sarah Drew, Sean Astin, Patricia Heaton, Trace Adkins",English,USA,movie
2355495,Barefoot,2014,PG-13,"Comedy, Drama, Romance",Andrew Fleming,Stephen Zotnowski,"Evan Rachel Wood, Scott Speedman, Treat Williams, Kate Burton",English,USA,movie
2361157,Barefoot,2014,PG-13,"Comedy, Drama, Romance",Andrew Fleming,Stephen Zotnowski,"Evan Rachel Wood, Scott Speedman, Treat Williams, Kate Burton",English,USA,movie
3785486,Pilot,2014,TV-14,Comedy,Andrew Fleming,"Chad Kultgen (created by), Anne Heche (created by), Chad Kultgen (teleplay by), Chad Kultgen (story), Anne Heche (story)","Kate Walsh, Tone Bell, John Ducey, Theodore Barnes",English,USA,episode
3569690,Pilot,2014,TV-MA,Comedy,Andrew Gurland,"Andrew Gurland, Andrew Gurland (created by)","Nat Faxon, Judy Greer, Brett Gelman, Jenny Slate",English,USA,episode
3166378,Looking for Now,2014,TV-MA,"Comedy, Drama",Andrew Haigh,"Michael Lannan, Michael Lannan (creator)","Jonathan Groff, Frankie J. Alvarez, Murray Bartlett, O.T. Fagbenle",English,USA,episode
3166380,Looking for Uncut,2014,TV-MA,"Comedy, Drama",Andrew Haigh,"Andrew Haigh, Michael Lannan (creator)","Jonathan Groff, Frankie J. Alvarez, Murray Bartlett, O.T. Fagbenle",English,USA,episode
3166382,Looking at Your Browser History,2014,TV-MA,"Comedy, Drama",Andrew Haigh,"Michael Lannan, Andrew Haigh, Michael Lannan (creator)","Jonathan Groff, Frankie J. Alvarez, Murray Bartlett, O.T. Fagbenle",English,USA,episode
3166394,Looking Glass,2014,TV-MA,"Comedy, Drama",Andrew Haigh,"Michael Lannan, Tanya Saracho, Michael Lannan (creator)","Jonathan Groff, Frankie J. Alvarez, Murray Bartlett, O.T. Fagbenle",English,USA,episode
3278332,Looking Glass,2014,TV-MA,Comedy,Andrew Haigh,"Michael Lannan, Tanya Saracho, Michael Lannan (creator)","Jonathan Groff, Frankie J. Alvarez, Murray Bartlett, O.T. Fagbenle",English,USA,episode
2210781,Lullaby,2014,R,Drama,Andrew Levitas,Andrew Levitas,"Garrett Hedlund, Richard Jenkins, Anne Archer, Jessica Brown Findlay",English,USA,movie
1517260,The Host,2013,PG-13,"Adventure, Romance, Sci-Fi",Andrew Niccol,"Andrew Niccol (screenplay), Stephenie Meyer (novel)","Rachel Roberts, Shyaam Karra, Brent Wendell Williams, Jhil McEntyre",English,"USA, Switzerland",movie
2544472,Haunting of Cellblock 11,2014,R,"Horror, Thriller",Andrew P. Jones,Andrew P. Jones,"Jeffrey Johnson, Linara Washington, Charley Koontz, John Zderko",English,USA,movie
3303234,M Is for Meat Pie,2013,Not Rated,"Short, Horror","Andrew Peters, David Royal",Andrew Peters,"Kristie Bramer, Andrew Peters, David Royal, Tyler Dane Sutton",English,USA,movie
3263520,Ivory Tower,2014,PG-13,"Documentary, Family, History",Andrew Rossi,Andrew Rossi,Andrew Delbanco,English,USA,movie
2466622,Young Bodies Heal Quickly,2014,Unrated,"Comedy, Drama",Andrew T. Betzer,Andrew T. Betzer,"Gabriel Croft, Jay Featherstone, Johnathan Frasier, Sandra L. Hale","English, French",USA,movie
2646378,The Frankenstein Theory,2013,Unrated,"Horror, Sci-Fi",Andrew Weiner,"Vlady Pildysh, Andrew Weiner, Vlady Pildysh (story), Mary Shelley (characters)","Kris Lemche, Joe Egender, Timothy V. Murphy, Eric Zuckerman",English,USA,movie
3433136,The Jewish Hunger Games: Kvetching Fire - Official Trailer,2013,Unrated,Comedy,Andrew Zenn,Jack Michelman,"Renee Roth, Jon Rudnitsky",English,USA,movie
2189356,Oconomowoc,2013,Not Rated,"Comedy, Drama",Andy Gillies,Andy Gillies,"Brendan Marshall-Rashid, Andy Gillies, Andrew Rozanski, Cindy Pinzon",English,USA,movie
2794664,Goblin Merchant Men,2013,TV-14,"Drama, Horror",Andy Goddard,"Cole Haddon (creator), Harley Peyton","Jonathan Rhys Meyers, Jessica De Gouw, Thomas Kretschmann, Victoria Smurfit",English,USA,episode
2825926,From Darkness to Light,2013,TV-14,"Drama, Horror",Andy Goddard,"Cole Haddon (creator), Tom Grieves","Jonathan Rhys Meyers, Jessica De Gouw, Thomas Kretschmann, Victoria Smurfit",English,USA,episode
3280694,Save Henry,2013,TV-PG,"Adventure, Fantasy, Romance",Andy Goddard,"Edward Kitsis (created by), Adam Horowitz (created by), Christine Boylan, Daniel T. Thomsen","Ginnifer Goodwin, Jennifer Morrison, Lana Parrilla, Josh Dallas",English,USA,episode
2364690,Ekimmu: The Dead Lust,2014,Not Rated,Horror,Andy Koontz,Andy Koontz,"Jeff Argubright, Carissa Becker, Chloe Francis, Kate Horn",English,USA,movie
883391,Mr Hockey: The Gordie Howe Story,2013,PG,"Biography, Drama, Sport",Andy Mikita,Malcolm MacRury,"Michael Shanks, Kathleen Robertson, Martin Cummins, Dylan Playfair",English,USA,movie
2964308,Anchored Skies,2013,Not Rated,"Short, Drama",Andy Santos,Andy Santos,"Jonathon Booker, Reylien Bourne, Matthew Goldring, Alina Gorun",English,USA,movie
3130676,The Battle Within,2013,Unrated,Short,Andy Santos,N/A,Carley Gomez,English,USA,movie
2391666,Kiss Yesterday Goodbye,2013,TV-14,"Comedy, Romance",Andy Wolk,"Candace Bushnell (novels), Amy Harris (developer), Amy Harris","AnnaSophia Robb, Austin Butler, Ellen Wong, Katie Findlay",English,USA,episode
3177078,Under Pressure,2014,TV-14,"Comedy, Romance",Andy Wolk,"Candace Bushnell (novels), Amy Harris (developer), Logan Slakter","AnnaSophia Robb, Austin Butler, Lindsey Gort, Ellen Wong",English,USA,episode
3500622,Karma,2014,TV-MA,"Drama, Fantasy, Mystery",Angela Robinson,"Alan Ball (created by), Angela Robinson, Charlaine Harris (""Sookie Stackhouse"" novels by)","Anna Paquin, Stephen Moyer, Sam Trammell, Ryan Kwanten",English,USA,episode
2777422,3 Women,2013,Not Rated,"Short, Drama",Angelique Marshall,Floyd Marshall Jr.,"Shonte Cherry, Mercedes Simmons, Christina Nichole, Curtis Case",English,USA,movie
2446040,Toy Story of Terror,2013,TV-G,"Animation, Short, Adventure",Angus MacLane,"Angus MacLane, Andrew Stanton (characters), John Lasseter (characters)","Tom Hanks, Tim Allen, Joan Cusack, Carl Weathers",English,USA,movie
3619348,Valley of the Shadow,2014,Not Rated,"Drama, Family",Anna Marshall,Abigail Marshall,N/A,English,USA,movie
3021558,The Open Road 4300 Miles,2014,Not Rated,"Adventure, History, News",Anna Wilding,Anna Wilding,"James E Sved, Anna Wilding",English,"USA, Canada",movie
3004852,The Color of Rain,2014,TV-14,Drama,Anne Wheeler,"Gina Kell (book), Nancey Silvers (screenplay), Nancey Silvers, Michael Spehn (book)","Lacey Chabert, Warren Christie, Logan Williams, Gwynyth Walsh",English,USA,movie
1797487,Savannah,2013,PG-13,"Drama, Family, History",Annette Haywood-Carter,"Ken Carter, Annette Haywood-Carter, John Eugene Cay Jr. (based upon ""Ward Allen: Savannah River Market Hunter"" by)","Jim Caviezel, Chiwetel Ejiofor, Jaimie Alexander, Bradley Whitford",English,USA,movie
3161478,Wrestling with Disaster,2014,Not Rated,"Documentary, Sport",Anthony Bruno,Anthony Bruno,"Brian Heffron, Fred Ottman, Terry Szopinski, Terry Brunk",English,USA,movie
2802136,Home Sweet Hell,2014,R,"Comedy, Drama",Anthony Burns,"Carlo Allen, Ted Elrick, Tom Lavagnino","Katherine Heigl, Patrick Wilson, Jordana Brewster, Kevin McKidd",English,USA,movie
2415464,Hansel & Gretel,2013,PG-13,Horror,Anthony C. Ferrante,Jose Prendes (screenplay),"Dee Wallace, Stephanie Greco, Brent Lydic, Jasper Cole",English,USA,movie
2724064,Sharknado,2013,TV-14,Horror,Anthony C. Ferrante,Thunder Levin,"Ian Ziering, Tara Reid, John Heard, Cassandra Scerbo",English,USA,movie
3062074,Sharknado 2: The Second One,2014,TV-14,"Horror, Sci-Fi, Thriller",Anthony C. Ferrante,Thunder Levin,"Ian Ziering, Tara Reid, Vivica A. Fox, Mark McGrath",English,USA,movie
2942620,Spirit in the Woods,2014,Not Rated,"Horror, Mystery",Anthony Daniel,Anthony Daniel,"Ashley Fast, Heidi Lewandowski, Kinsley Funari, Taylor Patterson",English,USA,movie
2095713,Missionary,2013,R,"Drama, Thriller",Anthony DiBlasi,"Bruce Wood, Scott Poiley","Dawn Olivieri, Mitch Ryan, Kip Pardue, J. LaRose",English,USA,movie
2250490,Movie Night,2013,Not Rated,Horror,Anthony Edward Curry,Anthony Edward Curry,"Anthony Edward Curry, Tim Cronin, J.D. Brown, Ed McKeever",English,USA,movie
1641401,Louder Than Words,2013,PG-13,"Drama, Family",Anthony Fabian,Benjamin Chapin,"Adelaide Kane, David Duchovny, Scott Cohen, Craig Bierko",English,USA,movie
2959634,Louder Than Words,2013,PG-13,"Drama, Family",Anthony Fabian,Benjamin Chapin,"Adelaide Kane, David Duchovny, Xander Berkeley, Timothy Hutton",English,USA,movie
2303110,Rise of the Dinosaurs,2013,R,"Action, Horror, Sci-Fi",Anthony Fankhauser,Rafael Jordan,"Gary Stretch, Corin Nemec, Vernon Wells, Michael Worth",English,USA,movie
1727254,Duke,2013,R,Drama,"Anthony Gaudioso, James Gaudioso",Anthony Gaudioso,"Carmine Giovinazzo, Hank Harris, Lesley-Ann Brandt, Vanessa Ferlito",English,USA,movie
2758746,At Last,2013,TV-MA,"Drama, Fantasy, Mystery",Anthony Hemingway,"Alan Ball (created by), Charlaine Harris (""Sookie Stackhouse"" novels by), Alexander Woo","Anna Paquin, Stephen Moyer, Sam Trammell, Ryan Kwanten",English,USA,episode
3067860,Red Team III,2013,TV-14,Drama,Anthony Hemingway,"Aaron Sorkin (created by), Aaron Sorkin, Corinne Kingsbury (story), Brendan Fehily (story), Ian Reichbach (executive story editor), Camilla Blackett (staff writer), Michael Gunn (story), Dana Ledoux Miller (story), Adam R. Perlman (staff writer), Elizabeth Peterson (staff writer), Matthew Lopez (staff writer)","Jeff Daniels, Emily Mortimer, John Gallagher Jr., Alison Pill",English,USA,episode
3010312,Some Kind of Ladies Man,2013,Not Rated,"Short, Thriller",Anthony J. Puglia,Sean S. Strain,"Marc I. Daniels, Courtney Case, Faith Stanek",English,USA,movie
3638698,$chmooze or Lo$e,2014,TV-PG,Reality-TV,Anthony J. Sands,"Robert Burton, Chris Gilmore (adaptation), Chris Gilmore (developed by), Chris Gilmore (developed for television by), Chris Gilmore (developer), Chris Gilmore (story), Anthony J. Sands, Anthony J. Sands (staff writer), David Topus (created by)","Archie Archambo, Mark Askey, Glenn Bartello, Kelly Bourquin",English,USA,movie
2245188,Contest,2013,PG,"Drama, Family",Anthony Joseph Giunta,Anthony Joseph Giunta (screenplay),"Kenton Duty, Danny Flaherty, Mary Beth Peil, Katherine McNamara",English,USA,movie
2739286,The Closet Reconfiguration,2013,TV-14,Comedy,Anthony Joseph Rich,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Steve Holland (teleplay), Eric Kaplan (teleplay), Chuck Lorre (story), Jim Reynolds (story), Maria Ferrari (story), Anthony Del Broccolo (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
2852720,The Love Spell Potential,2013,TV-PG,Comedy,Anthony Joseph Rich,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), Eric Kaplan (teleplay), Steve Holland (teleplay), Chuck Lorre (story), Jim Reynolds (story), Maria Ferrari (story), Anthony Del Broccolo (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3521964,The Indecision Amalgamation,2014,TV-14,Comedy,Anthony Joseph Rich,"Chuck Lorre (created by), Bill Prady (created by), Steven Molaro (teleplay), David Goetsch (teleplay), Steve Holland (teleplay), Bill Prady (story), Eric Kaplan (story), Jim Reynolds (story), Anthony Del Broccolo (executive story editor), Tara Hernandez (story), Jeremy Howe (story)","Johnny Galecki, Jim Parsons, Kaley Cuoco-Sweeting, Simon Helberg",English,USA,episode
3393164,The Mentor,2014,TV-14,"Crime, Drama, Mystery",Anthony Lefresne,"Susan Atkinson, Christine Conradt, Tony Lefresne","Jes Macallan, Aaron Douglas, Nic Bishop, Abigail Scott",English,USA,movie
1662293,Nothing Left to Fear,2013,R,Horror,Anthony Leonardi III,Jonathan W.C. Mills,"Anne Heche, James Tupper, Ethan Peck, Rebekah Brandes",English,USA,movie
1671746,The 50 Best Horror Movies You've Never Seen,2014,Not Rated,Horror,Anthony Masi,N/A,"Peter Atkins, Michelle Bauer, Arnold T. Blumberg, Arielle Brachfeld",English,USA,movie
3010190,Back in Action,2013,TV-14,Reality-TV,Anthony Mastanduno,Richard Dominick (creator),"Ashley Broad, Les Gold, Seth Gold",English,USA,episode
3010206,Bad Trouble Here,2013,TV-14,Reality-TV,Anthony Mastanduno,Richard Dominick (creator),"Ashley Broad, Les Gold, Seth Gold, Bobby Janiec",English,USA,episode
3010208,Back to the Hustle,2013,TV-14,Reality-TV,Anthony Mastanduno,Richard Dominick (creator),"Ashley Broad, Les Gold, Seth Gold",English,USA,episode
3010212,Seth in Charge,2013,TV-14,Reality-TV,Anthony Mastanduno,Richard Dominick (creator),"Ashley Broad, Les Gold, Seth Gold",English,USA,episode
3010224,Seth Snaps,2013,TV-14,Reality-TV,Anthony Mastanduno,Richard Dominick (creator),"Ashley Broad, Les Gold, Seth Gold",English,USA,episode
3010232,Computer Crash,2013,TV-14,Reality-TV,Anthony Mastanduno,Richard Dominick (creator),"Ashley Broad, Les Gold, Seth Gold",English,USA,episode
3010238,All-American Jewelry and Loan,2013,TV-14,Reality-TV,Anthony Mastanduno,Richard Dominick (creator),"Ashley Broad, Les Gold, Seth Gold",English,USA,episode
3010240,Breakdown at Tiffany's,2013,TV-14,Reality-TV,Anthony Mastanduno,Richard Dominick (creator),"Ashley Broad, Les Gold, Seth Gold",English,USA,episode
3010242,Gold Crash,2013,TV-14,Reality-TV,Anthony Mastanduno,Richard Dominick (creator),"Bob Bedra, Nikki Black, Ashley Broad, Les Gold",English,USA,episode
3010244,Harold's Gamble,2013,TV-14,Reality-TV,Anthony Mastanduno,Richard Dominick (creator),"Nikki Black, Ashley Broad, Les Gold, Seth Gold",English,USA,episode
3010246,The Outsider,2013,TV-14,Reality-TV,Anthony Mastanduno,Richard Dominick (creator),"Nikki Black, Ashley Broad, Les Gold, Seth Gold",English,USA,episode
3010248,Seth's Secret,2013,TV-14,Reality-TV,Anthony Mastanduno,Richard Dominick (creator),"Nikki Black, Ashley Broad, Les Gold, Seth Gold",English,USA,episode
3068086,Bad Trouble Here,2013,TV-14,Reality-TV,Anthony Mastanduno,Richard Dominick (creator),"Ashley Broad, Les Gold, Seth Gold, Bobby Janiec",English,USA,episode
3124590,Back to the Hustle,2013,TV-14,Reality-TV,Anthony Mastanduno,Richard Dominick (creator),"Ashley Broad, Les Gold, Seth Gold",English,USA,episode
